編號,時間,區,村里,村里代碼,年齡區間,性別,案件類型,總計
ID_19151,107年11月,大安區,福住里,63000030017,40-未滿65歲,2,婚姻暴力,1
ID_19152,107年11月,大安區,德安里,63000030001,65歲以上,2,婚姻暴力,1
ID_19153,107年11月,大安區,黎元里,63000030046,65歲以上,2,老人虐待,1
ID_19154,107年11月,大安區,黎孝里,63000030047,40-未滿65歲,2,婚姻暴力,1
ID_19155,107年11月,大安區,黎孝里,63000030047,40-未滿65歲,1,婚姻暴力,1
ID_19156,107年11月,大安區,龍坡里,63000030011,40-未滿65歲,1,婚姻暴力,1
ID_19157,107年11月,大安區,龍門里,63000030041,40-未滿65歲,2,婚姻暴力,1
ID_19158,107年11月,大安區,龍陣里,63000030026,40-未滿65歲,2,其他家虐,1
ID_19159,107年11月,大安區,龍淵里,63000030040,40-未滿65歲,2,婚姻暴力,1
ID_19160,107年11月,大安區,龍雲里,63000030027,40-未滿65歲,2,婚姻暴力,1
ID_19161,107年11月,大安區,龍圖里,63000030022,20-未滿40歲,1,不明,1
ID_19162,107年11月,大安區,龍圖里,63000030022,65歲以上,2,婚姻暴力,1
ID_19163,107年11月,不明,不明,不明,12-未滿18歲,2,不明,2
ID_19164,107年11月,不明,不明,不明,12-未滿18歲,2,兒少保護,1
ID_19165,107年11月,不明,不明,不明,12-未滿18歲,2,其他家虐,5
ID_19166,107年11月,不明,不明,不明,12-未滿18歲,1,兒少保護,1
ID_19167,107年11月,不明,不明,不明,12-未滿18歲,1,非保護性案件,3
ID_19168,107年11月,不明,不明,不明,18-未滿20歲,2,其他家虐,1
ID_19169,107年11月,不明,不明,不明,20-未滿40歲,2,不明,2
ID_19170,107年11月,不明,不明,不明,20-未滿40歲,2,其他家虐,6
ID_19171,107年11月,不明,不明,不明,20-未滿40歲,2,非保護性案件,2
ID_19172,107年11月,不明,不明,不明,20-未滿40歲,2,婚姻暴力,16
ID_19173,107年11月,不明,不明,不明,20-未滿40歲, ,其他家虐,1
ID_19174,107年11月,不明,不明,不明,20-未滿40歲,1,不明,1
ID_19175,107年11月,不明,不明,不明,20-未滿40歲,1,其他家虐,2
ID_19176,107年11月,不明,不明,不明,20-未滿40歲,1,婚姻暴力,1
ID_19177,107年11月,不明,不明,不明,40-未滿65歲,2,其他家虐,4
ID_19178,107年11月,不明,不明,不明,40-未滿65歲,2,非保護性案件,1
ID_19179,107年11月,不明,不明,不明,40-未滿65歲,2,婚姻暴力,5
ID_19180,107年11月,不明,不明,不明,40-未滿65歲,1,不明,1
ID_19181,107年11月,不明,不明,不明,40-未滿65歲,1,其他家虐,3
ID_19182,107年11月,不明,不明,不明,40-未滿65歲,1,婚姻暴力,1
ID_19183,107年11月,不明,不明,不明,65歲以上,2,老人虐待,2
ID_19184,107年11月,不明,不明,不明,65歲以上,2,其他家虐,1
ID_19185,107年11月,不明,不明,不明,65歲以上,2,非保護性案件,2
ID_19186,107年11月,不明,不明,不明,65歲以上,2,婚姻暴力,2
ID_19187,107年11月,不明,不明,不明,65歲以上, ,不明,2
ID_19188,107年11月,不明,不明,不明,65歲以上, ,其他家虐,1
ID_19189,107年11月,不明,不明,不明,65歲以上,1,老人虐待,1
ID_19190,107年11月,不明,不明,不明,65歲以上,1,其他家虐,1
ID_19191,107年11月,不明,不明,不明,6-未滿12歲,2,兒少保護,5
ID_19192,107年11月,不明,不明,不明,6-未滿12歲,2,其他家虐,2
ID_19193,107年11月,不明,不明,不明,6-未滿12歲, ,婚姻暴力,1
ID_19194,107年11月,不明,不明,不明,6-未滿12歲,1,兒少保護,1
ID_19195,107年11月,不明,不明,不明,6-未滿12歲,1,非保護性案件,3
ID_19196,107年11月,不明,不明,不明,6-未滿12歲,1,婚姻暴力,2
ID_19197,107年11月,不明,不明,不明,未滿6歲,2,兒少保護,5
ID_19198,107年11月,不明,不明,不明,未滿6歲,2,其他家虐,1
ID_19199,107年11月,不明,不明,不明,未滿6歲,2,非保護性案件,3
ID_19200,107年11月,不明,不明,不明,未滿6歲,1,兒少保護,4
ID_19201,107年11月,不明,不明,不明,未滿6歲,1,其他家虐,1
ID_19202,107年11月,不明,不明,不明,未滿6歲,1,非保護性案件,2
ID_19203,107年11月,中山區,力行里,63000040039,20-未滿40歲,2,婚姻暴力,1
ID_19204,107年11月,中山區,下埤里,63000040027,12-未滿18歲,1,非保護性案件,1
ID_19205,107年11月,中山區,下埤里,63000040027,20-未滿40歲,2,婚姻暴力,1
ID_19206,107年11月,中山區,下埤里,63000040027,20-未滿40歲,1,不明,1
ID_19207,107年11月,中山區,大直里,63000040014,40-未滿65歲,2,婚姻暴力,1
ID_19208,107年11月,中山區,不明,不明,12-未滿18歲,2,其他家虐,1
ID_19209,107年11月,中山區,不明,不明,12-未滿18歲,2,非保護性案件,1
ID_19210,107年11月,中山區,不明,不明,12-未滿18歲,2,婚姻暴力,1
ID_19211,107年11月,中山區,不明,不明,12-未滿18歲,1,非保護性案件,1
ID_19212,107年11月,中山區,不明,不明,18-未滿20歲,2,婚姻暴力,1
ID_19213,107年11月,中山區,不明,不明,20-未滿40歲,2,不明,1
ID_19214,107年11月,中山區,不明,不明,20-未滿40歲,2,其他家虐,3
ID_19215,107年11月,中山區,不明,不明,20-未滿40歲,2,婚姻暴力,12
ID_19216,107年11月,中山區,不明,不明,20-未滿40歲,1,其他家虐,4
ID_19217,107年11月,中山區,不明,不明,20-未滿40歲,1,婚姻暴力,2
ID_19218,107年11月,中山區,不明,不明,40-未滿65歲,2,其他家虐,6
ID_19219,107年11月,中山區,不明,不明,40-未滿65歲,2,非保護性案件,1
ID_19220,107年11月,中山區,不明,不明,40-未滿65歲,2,婚姻暴力,9
ID_19221,107年11月,中山區,不明,不明,40-未滿65歲,1,婚姻暴力,3
ID_19222,107年11月,中山區,不明,不明,65歲以上,2,老人虐待,1
ID_19223,107年11月,中山區,不明,不明,65歲以上,2,婚姻暴力,2
ID_19224,107年11月,中山區,不明,不明,65歲以上,1,非保護性案件,1
ID_19225,107年11月,中山區,不明,不明,6-未滿12歲,2,非保護性案件,1
ID_19226,107年11月,中山區,不明,不明,未滿6歲,2,兒少保護,1
ID_19227,107年11月,中山區,不明,不明,未滿6歲,2,非保護性案件,2
ID_19228,107年11月,中山區,不明,不明,未滿6歲,1,兒少保護,2
ID_19229,107年11月,中山區,中山里,63000040006,20-未滿40歲,2,婚姻暴力,1
ID_19230,107年11月,中山區,中庄里,63000040023,20-未滿40歲,2,其他家虐,1
ID_19231,107年11月,中山區,正守里,63000040001,20-未滿40歲,2,婚姻暴力,1
ID_19232,107年11月,中山區,正守里,63000040001,40-未滿65歲,2,婚姻暴力,1
ID_19233,107年11月,中山區,正義里,63000040002,40-未滿65歲,2,其他家虐,1
ID_19234,107年11月,中山區,正義里,63000040002,40-未滿65歲,2,婚姻暴力,1
ID_19235,107年11月,中山區,江山里,63000040029,20-未滿40歲,2,婚姻暴力,1
ID_19236,107年11月,中山區,江山里,63000040029,40-未滿65歲,2,其他家虐,1
ID_19237,107年11月,中山區,江寧里,63000040028,20-未滿40歲,1,其他家虐,1
ID_19238,107年11月,中山區,江寧里,63000040028,40-未滿65歲,2,婚姻暴力,1
ID_19239,107年11月,中山區,行仁里,63000040025,20-未滿40歲,2,婚姻暴力,2
ID_19240,107年11月,中山區,行仁里,63000040025,40-未滿65歲,1,婚姻暴力,1
ID_19241,107年11月,中山區,行孝里,63000040026,20-未滿40歲,2,婚姻暴力,1
ID_19242,107年11月,中山區,松江里,63000040021,40-未滿65歲,2,婚姻暴力,1
ID_19243,107年11月,中山區,金泰里,63000040041,40-未滿65歲,1,婚姻暴力,1
ID_19244,107年11月,中山區,復華里,63000040040,20-未滿40歲,2,婚姻暴力,1
ID_19245,107年11月,中山區,復華里,63000040040,40-未滿65歲,2,其他家虐,1
ID_19246,107年11月,中山區,晴光里,63000040011,40-未滿65歲,1,婚姻暴力,1
ID_19247,107年11月,中山區,新福里,63000040020,20-未滿40歲,1,婚姻暴力,1
ID_19248,107年11月,中山區,新福里,63000040020,40-未滿65歲,2,婚姻暴力,1
ID_19249,107年11月,中山區,聚盛里,63000040007,20-未滿40歲,2,婚姻暴力,1
ID_19250,107年11月,中山區,聚葉里,63000040009,40-未滿65歲,2,婚姻暴力,1
ID_19251,107年11月,中山區,劍潭里,63000040013,40-未滿65歲,2,婚姻暴力,1
ID_19252,107年11月,中山區,興亞里,63000040032,12-未滿18歲,2,其他家虐,1
ID_19253,107年11月,中山區,興亞里,63000040032,40-未滿65歲,2,其他家虐,1
ID_19254,107年11月,中正區,不明,不明,12-未滿18歲,2,非保護性案件,1
ID_19255,107年11月,中正區,不明,不明,12-未滿18歲,2,婚姻暴力,1
ID_19256,107年11月,中正區,不明,不明,12-未滿18歲,1,不明,1
ID_19257,107年11月,中正區,不明,不明,18-未滿20歲,2,其他家虐,1
ID_19258,107年11月,中正區,不明,不明,20-未滿40歲,2,不明,2
ID_19259,107年11月,中正區,不明,不明,20-未滿40歲,2,其他家虐,1
ID_19260,107年11月,中正區,不明,不明,20-未滿40歲,2,婚姻暴力,6
ID_19261,107年11月,中正區,不明,不明,20-未滿40歲,1,其他家虐,1
ID_19262,107年11月,中正區,不明,不明,20-未滿40歲,1,婚姻暴力,5
ID_19263,107年11月,中正區,不明,不明,40-未滿65歲,2,老人虐待,1
ID_19264,107年11月,中正區,不明,不明,40-未滿65歲,2,婚姻暴力,3
ID_19265,107年11月,中正區,不明,不明,40-未滿65歲,1,其他家虐,1
ID_19266,107年11月,中正區,不明,不明,40-未滿65歲,1,婚姻暴力,1
ID_19267,107年11月,中正區,不明,不明,65歲以上,2,老人虐待,1
ID_19268,107年11月,中正區,不明,不明,65歲以上,1,老人虐待,1
ID_19269,107年11月,中正區,不明,不明,65歲以上,1,其他家虐,1
ID_19270,107年11月,中正區,不明,不明,未滿6歲,2,非保護性案件,1
ID_19271,107年11月,中正區,不明,不明,未滿6歲,1,非保護性案件,1
ID_19272,107年11月,中正區,文北里,63000050029,40-未滿65歲,1,婚姻暴力,1
ID_19273,107年11月,中正區,文祥里,63000050030,40-未滿65歲,2,婚姻暴力,1
ID_19274,107年11月,中正區,文祥里,63000050030,40-未滿65歲,1,婚姻暴力,1
ID_19275,107年11月,中正區,永功里,63000050011,40-未滿65歲,2,其他家虐,1
ID_19276,107年11月,中正區,光復里,63000050023,12-未滿18歲,1,兒少保護,1
ID_19277,107年11月,中正區,林興里,63000050004,40-未滿65歲,2,其他家虐,1
ID_19278,107年11月,中正區,南福里,63000050019,40-未滿65歲,2,其他家虐,1
ID_19279,107年11月,中正區,南福里,63000050019,6-未滿12歲,1,兒少保護,1
ID_19280,107年11月,中正區,梅花里,63000050025,20-未滿40歲,1,婚姻暴力,1
ID_19281,107年11月,中正區,螢雪里,63000050010,40-未滿65歲,1,其他家虐,1
ID_19282,107年11月,中正區,龍福里,63000050020,20-未滿40歲,2,婚姻暴力,1
ID_19283,107年11月,中正區,龍福里,63000050020,40-未滿65歲,2,婚姻暴力,1
ID_19284,107年11月,內湖區,不明,不明,12-未滿18歲,2,兒少保護,3
ID_19285,107年11月,內湖區,不明,不明,12-未滿18歲,2,其他家虐,1
ID_19286,107年11月,內湖區,不明,不明,12-未滿18歲,2,婚姻暴力,2
ID_19287,107年11月,內湖區,不明,不明,12-未滿18歲,1,兒少保護,1
ID_19288,107年11月,內湖區,不明,不明,12-未滿18歲,1,其他家虐,1
ID_19289,107年11月,內湖區,不明,不明,12-未滿18歲,1,非保護性案件,1
ID_19290,107年11月,內湖區,不明,不明,18-未滿20歲,1,其他家虐,3
ID_19291,107年11月,內湖區,不明,不明,20-未滿40歲,2,不明,1
ID_19292,107年11月,內湖區,不明,不明,20-未滿40歲,2,其他家虐,5
ID_19293,107年11月,內湖區,不明,不明,20-未滿40歲,2,非保護性案件,3
ID_19294,107年11月,內湖區,不明,不明,20-未滿40歲,2,婚姻暴力,11
ID_19295,107年11月,內湖區,不明,不明,20-未滿40歲,1,不明,1
ID_19296,107年11月,內湖區,不明,不明,20-未滿40歲,1,其他家虐,5
ID_19297,107年11月,內湖區,不明,不明,20-未滿40歲,1,非保護性案件,1
ID_19298,107年11月,內湖區,不明,不明,40-未滿65歲,2,其他家虐,5
ID_19299,107年11月,內湖區,不明,不明,40-未滿65歲,2,婚姻暴力,15
ID_19300,107年11月,內湖區,不明,不明,40-未滿65歲,1,其他家虐,10
ID_19301,107年11月,內湖區,不明,不明,40-未滿65歲,1,婚姻暴力,6
ID_19302,107年11月,內湖區,不明,不明,65歲以上,2,老人虐待,2
ID_19303,107年11月,內湖區,不明,不明,65歲以上,2,婚姻暴力,2
ID_19304,107年11月,內湖區,不明,不明,65歲以上,1,老人虐待,2
ID_19305,107年11月,內湖區,不明,不明,65歲以上,1,兒少保護,1
ID_19306,107年11月,內湖區,不明,不明,65歲以上,1,婚姻暴力,1
ID_19307,107年11月,內湖區,不明,不明,6-未滿12歲,1,兒少保護,2
ID_19308,107年11月,內湖區,不明,不明,6-未滿12歲,1,非保護性案件,2
ID_19309,107年11月,內湖區,不明,不明,未滿6歲,2,非保護性案件,2
ID_19310,107年11月,內湖區,不明,不明,未滿6歲,1,兒少保護,1
ID_19311,107年11月,內湖區,五分里,63000100022,18-未滿20歲,2,其他家虐,1
ID_19312,107年11月,內湖區,五分里,63000100022,40-未滿65歲,1,婚姻暴力,1
ID_19313,107年11月,內湖區,五分里,63000100022,未滿6歲,1,兒少保護,1
ID_19314,107年11月,內湖區,內湖里,63000100009,40-未滿65歲,2,婚姻暴力,1
ID_19315,107年11月,內湖區,安泰里,63000100033,40-未滿65歲,2,婚姻暴力,1
ID_19316,107年11月,內湖區,安湖里,63000100031,12-未滿18歲,2,其他家虐,1
ID_19317,107年11月,內湖區,行善里,63000100027,20-未滿40歲,2,其他家虐,1
ID_19318,107年11月,內湖區,行善里,63000100027,40-未滿65歲,1,其他家虐,1
ID_19319,107年11月,內湖區,行善里,63000100027,65歲以上,1,老人虐待,1
ID_19320,107年11月,內湖區,西安里,63000100003,20-未滿40歲,2,婚姻暴力,1
ID_19321,107年11月,內湖區,西安里,63000100003,40-未滿65歲,2,其他家虐,1
ID_19322,107年11月,內湖區,西康里,63000100002,20-未滿40歲,2,婚姻暴力,3
ID_19323,107年11月,內湖區,西康里,63000100002,20-未滿40歲,1,婚姻暴力,1
ID_19324,107年11月,內湖區,金湖里,63000100034,20-未滿40歲,2,婚姻暴力,1
ID_19325,107年11月,內湖區,金湖里,63000100034,40-未滿65歲,1,婚姻暴力,2
ID_19326,107年11月,內湖區,金龍里,63000100013,40-未滿65歲,2,婚姻暴力,1
ID_19327,107年11月,內湖區,港富里,63000100007,65歲以上,1,婚姻暴力,1
ID_19328,107年11月,內湖區,港華里,63000100008,40-未滿65歲,2,婚姻暴力,1
ID_19329,107年11月,內湖區,港墘里,63000100005,20-未滿40歲,2,不明,1
ID_19330,107年11月,內湖區,港墘里,63000100005,40-未滿65歲,2,其他家虐,1
ID_19331,107年11月,內湖區,湖元里,63000100030,6-未滿12歲,1,兒少保護,1
ID_19332,107年11月,內湖區,湖興里,63000100029,20-未滿40歲,2,婚姻暴力,1
ID_19333,107年11月,內湖區,湖濱里,63000100010,20-未滿40歲,2,其他家虐,1
ID_19334,107年11月,內湖區,湖濱里,63000100010,20-未滿40歲,2,婚姻暴力,1
ID_19335,107年11月,內湖區,紫星里,63000100011,20-未滿40歲,2,其他家虐,1
ID_19336,107年11月,內湖區,紫星里,63000100011,40-未滿65歲,1,其他家虐,1
ID_19337,107年11月,內湖區,週美里,63000100026,20-未滿40歲,2,婚姻暴力,1
ID_19338,107年11月,內湖區,週美里,63000100026,40-未滿65歲,1,婚姻暴力,1
ID_19339,107年11月,內湖區,瑞陽里,63000100020,12-未滿18歲,1,兒少保護,1
ID_19340,107年11月,內湖區,葫洲里,63000100018,20-未滿40歲,2,婚姻暴力,1
ID_19341,107年11月,內湖區,葫洲里,63000100018,40-未滿65歲,2,非保護性案件,1
ID_19342,107年11月,內湖區,碧山里,63000100015,40-未滿65歲,2,非保護性案件,1
ID_19343,107年11月,內湖區,樂康里,63000100024,40-未滿65歲,2,婚姻暴力,1
ID_19344,107年11月,內湖區,寶湖里,63000100039,40-未滿65歲,1,其他家虐,1
ID_19345,107年11月,內湖區,寶湖里,63000100039,65歲以上,2,老人虐待,1
ID_19346,107年11月,內湖區,蘆洲里,63000100037,40-未滿65歲,1,婚姻暴力,1
ID_19347,107年11月,文山區,不明,不明,12-未滿18歲,2,其他家虐,1
ID_19348,107年11月,文山區,不明,不明,12-未滿18歲,2,非保護性案件,1
ID_19349,107年11月,文山區,不明,不明,12-未滿18歲,1,兒少保護,1
ID_19350,107年11月,文山區,不明,不明,12-未滿18歲,1,其他家虐,3
ID_19351,107年11月,文山區,不明,不明,18-未滿20歲,2,其他家虐,2
ID_19352,107年11月,文山區,不明,不明,20-未滿40歲,2,不明,2
ID_19353,107年11月,文山區,不明,不明,20-未滿40歲,2,其他家虐,5
ID_19354,107年11月,文山區,不明,不明,20-未滿40歲,2,非保護性案件,2
ID_19355,107年11月,文山區,不明,不明,20-未滿40歲,1,其他家虐,2
ID_19356,107年11月,文山區,不明,不明,20-未滿40歲,1,非保護性案件,1
ID_19357,107年11月,文山區,不明,不明,40-未滿65歲,2,其他家虐,7
ID_19358,107年11月,文山區,不明,不明,40-未滿65歲,2,非保護性案件,1
ID_19359,107年11月,文山區,不明,不明,40-未滿65歲,2,婚姻暴力,3
ID_19360,107年11月,文山區,不明,不明,40-未滿65歲,1,其他家虐,6
ID_19361,107年11月,文山區,不明,不明,65歲以上,2,老人虐待,2
ID_19362,107年11月,文山區,不明,不明,65歲以上, ,非保護性案件,1
ID_19363,107年11月,文山區,不明,不明,65歲以上,1,老人虐待,2
ID_19364,107年11月,文山區,不明,不明,65歲以上,1,非保護性案件,1
ID_19365,107年11月,文山區,不明,不明,6-未滿12歲,2,兒少保護,1
ID_19366,107年11月,文山區,不明,不明,6-未滿12歲,2,其他家虐,1
ID_19367,107年11月,文山區,不明,不明,6-未滿12歲,2,非保護性案件,2
ID_19368,107年11月,文山區,不明,不明,未滿6歲,1,兒少保護,1
ID_19369,107年11月,文山區,不明,不明,未滿6歲,1,其他家虐,1
ID_19370,107年11月,文山區,不明,不明,未滿6歲,1,婚姻暴力,1
ID_19371,107年11月,文山區,木新里,63000080028,20-未滿40歲,2,其他家虐,1
ID_19372,107年11月,文山區,木新里,63000080028,20-未滿40歲,1,婚姻暴力,1
ID_19373,107年11月,文山區,明義里,63000080025,20-未滿40歲,2,婚姻暴力,1
ID_19374,107年11月,文山區,明義里,63000080025,40-未滿65歲,2,婚姻暴力,1
ID_19375,107年11月,文山區,明興里,63000080026,40-未滿65歲,2,其他家虐,1
ID_19376,107年11月,文山區,政大里,63000080040,40-未滿65歲,2,其他家虐,1
ID_19377,107年11月,文山區,博嘉里,63000080034,40-未滿65歲,2,婚姻暴力,1
ID_19378,107年11月,文山區,博嘉里,63000080034,65歲以上,2,婚姻暴力,1
